SV	MA_1_R_1_1_1	MA_1_R_1_2_2	MA_1_R_1_3_3	MA_1_R_1_4_4	MA_1_R_1_5_5	MA_1_R_1_6_6	MA_1_R_1_8_7	MA_2_R_2_1_8	MA_2_R_2_2_9	MA_2_R_2_3_10	MA_2_R_2_4_11	MA_2_R_2_5_12	MA_2_R_2_6_13	MA_2_R_2_7_14	MA_2_R_2_8_15	MA_3_R_3_1_16	MA_3_R_3_2_17	MA_3_R_3_3_18	MA_3_R_3_4_19	MA_3_R_3_5_20	MA_3_R_3_6_21	MA_3_R_3_7_22	MA_3_R_3_8_23	MA_3_R_3_9_24	MA_4_R_4_1_25	MA_4_R_4_4_28	MA_4_R_4_6_30	MA_4_R_4_8_32	MA_4_R_4_9_33	MA_5_R_5_1_34	MA_5_R_5_2_35	MA_5_R_5_3_36	MA_5_R_5_4_37	MA_5_R_5_6_39	MA_5_R_5_7_40	MA_5_R_5_8_41	MA_6_R_6_1_42	MA_6_R_6_2_43	MA_6_R_6_3_44	MA_6_R_6_4_45	MA_6_R_6_5_46	MA_6_R_6_6_47	MA_6_R_6_7_48	MA_6_R_6_8_49	MW_1_R_1_3_52	MW_1_R_1_5_54	MW_1_R_1_6_55	MW_1_R_1_7_56	MW_1_R_1_8_57	MW_2_R_2_1_58	MW_2_R_2_2_59	MW_2_R_2_3_60	MW_2_R_2_4_61	MW_2_R_2_5_62	MW_2_R_2_6_63	MW_2_R_2_7_64	MW_2_R_2_8_65	MW_3_R_3_1_66	MW_3_R_3_2_67	MW_3_R_3_3_68	MW_3_R_3_4_69	MW_3_R_3_5_70	MW_3_R_3_6_71	MW_3_R_3_7_72	MW_3_R_3_8_73	MW_4_R_4_1_74	MW_4_R_4_2_75	MW_4_R_4_3_76	MW_4_R_4_4_77	MW_4_R_4_5_78	MW_4_R_4_6_79	MW_4_R_4_7_80	MW_4_R_4_8_81	MW_5_R_5_1_82	MW_5_R_5_2_83	MW_5_R_5_3_84	MW_5_R_5_4_85	MW_5_R_5_5_86	MW_5_R_5_6_87	MW_5_R_5_7_88	MW_5_R_5_8_89	MW_6_R_6_1_90	MW_6_R_6_2_91	MW_6_R_6_3_92	MW_6_R_6_4_93	MW_6_R_6_5_94	MW_6_R_6_6_95	MW_6_R_6_7_96	MW_6_R_6_8_97
DENOVO2744	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0
DENOVO3326	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	2	0	0
DENOVO4608	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
DENOVO4258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	3	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
DENOVO3452	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
DENOVO3356	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	1	1	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
DENOVO786	1	3	1	2	0	0	1	1	4	2	2	2	1	2	1	1	0	1	2	0	2	0	0	0	1	0	2	0	1	3	1	0	0	3	6	3	1	1	0	3	2	1	2	4	1	1	1	6	1	3	0	1	2	0	0	3	0	0	1	0	0	1	5	0	0	0	1	2	0	0	1	0	0	0	2	4	0	2	6	0	2	0	1	1	5	2	0	0	1
DENOVO1523	0	0	0	1	0	2	0	0	3	1	1	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	3	2	5	0	3	2	0	1	0	6	1	3	1	0	1	0	0	1	0	0	2	0	0	0	1	1	2	0	0	0	0	1	1	0	0	2	0	1	0	1	0	0	0	0	1	0	2	0	2	0	0	0	0	2	0	0	0
DENOVO2263	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	4	0	0	0	1	0	0	0	0	2	0	0	0	0	1	1	1	0	0	0	0	1	6	0	2	5	0	4	0	0	0	1	1	0	0	0
DENOVO878	0	7	0	3	0	0	0	0	0	0	1	0	1	1	5	0	2	0	0	1	0	0	4	1	0	0	0	1	0	1	2	1	1	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	3	3	0	1	0	8	1	0	1	4	0	0	0	0	2	0	0	0	0	2	0	1	0	2	1	0	0	3	1	1	5	1	3	1	0	2	0	3	0	0	1
DENOVO490	3	5	3	12	0	3	5	1	0	0	3	0	0	3	3	0	9	4	2	0	0	0	1	0	11	1	2	0	1	1	2	0	0	1	2	3	1	3	0	15	3	7	2	5	0	1	7	0	0	7	1	5	1	4	2	3	0	1	4	1	3	4	6	3	1	1	5	7	4	3	4	1	0	8	3	6	24	2	10	3	3	1	3	4	7	2	4	0	3
DENOVO598	1	2	6	0	4	3	3	2	3	0	1	3	3	6	0	1	0	1	0	4	0	0	1	0	0	2	1	0	0	7	8	3	4	2	3	4	4	3	2	1	2	1	0	2	2	5	0	0	4	2	0	10	2	2	0	0	0	7	2	0	1	0	4	3	4	0	2	4	1	0	2	0	1	2	2	0	3	1	2	1	2	0	8	1	2	6	8	4	1
DENOVO4181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	2	0	2	0	0	1	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0
DENOVO1671	0	0	3	0	6	0	2	1	2	1	0	0	1	2	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	1	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO414	0	1	13	2	13	12	3	5	8	9	0	8	5	10	16	4	2	3	3	2	2	1	1	1	1	0	2	0	2	2	7	8	4	2	2	4	0	3	4	1	0	9	8	1	0	1	8	2	1	0	0	1	0	0	0	0	0	2	2	0	5	4	5	3	2	1	4	1	0	1	0	1	1	2	10	4	3	3	2	1	2	2	1	2	0	8	0	0	2
DENOVO1460	1	0	3	1	5	2	5	3	1	3	1	3	6	2	6	0	0	2	0	0	0	1	0	0	1	0	1	0	0	3	2	0	2	0	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	2	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0
DENOVO4305	0	0	1	0	0	1	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO2447	1	0	0	0	1	1	1	0	2	1	0	0	1	2	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	1	3	0	0	1	2	0	0	0	1	1	3	0	0	0	1	0	0	0	3	0	0	2	1	0	0	0	0	0	0	0	2	0	0	0	2	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	1	2	0	1
DENOVO3992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8
DENOVO2684	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	2	0	0	0	3	4	0	1	0	0	4	0	1	0	0	2	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	2	0	1	3	4
DENOVO1951	0	0	1	0	2	0	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	2	1	0	0	0	0	1	0	0	0	0	2	0	2	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO1067	0	3	1	0	1	1	2	0	0	2	0	4	0	0	1	3	1	0	0	0	0	0	0	1	0	0	0	3	0	1	1	0	0	0	9	4	1	1	0	0	11	0	1	4	0	1	1	2	2	0	1	0	0	0	0	3	0	0	1	1	0	0	3	0	0	0	2	0	1	3	0	0	4	1	1	0	0	0	1	0	1	2	1	0	0	1	0	0	1
DENOVO461	4	4	2	1	0	1	1	0	4	1	1	3	0	2	0	1	1	1	1	3	1	1	4	0	1	1	2	0	1	0	7	2	7	9	5	5	7	5	0	3	0	3	0	5	19	4	4	7	8	2	1	2	1	1	4	5	5	0	1	3	2	0	0	4	4	0	0	1	1	2	1	2	0	7	1	3	4	1	3	3	0	5	2	6	19	5	0	2	2
DENOVO2656	0	0	0	0	0	0	0	0	0	1	1	1	1	2	1	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	1	2	0	0	1	1	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	2	1	0	0	0
DENOVO3379	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
DENOVO3360	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	2	0	0	0	0	0
DENOVO2094	1	2	0	0	0	0	0	2	1	0	2	1	0	3	0	0	0	2	1	0	0	4	1	1	2	0	2	0	0	0	0	0	0	0	1	0	1	0	1	0	1	2	0	1	1	0	2	3	1	0	1	1	1	2	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	1	0	2	0	5	2	0	0	1	0	6	0	4	0	0	1
DENOVO273	4	4	0	2	2	3	2	1	7	1	3	8	3	3	2	1	1	1	1	6	0	5	2	2	4	1	0	0	1	1	3	1	1	0	11	3	1	3	4	6	1	6	8	0	6	0	1	14	14	3	1	0	1	1	5	10	6	1	5	2	1	0	13	2	3	1	1	1	0	3	4	3	2	18	2	4	1	18	11	15	4	6	3	1	19	10	9	2	7
DENOVO1681	0	0	0	0	3	0	1	0	0	1	2	0	0	1	0	0	2	0	0	1	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	2	1	0	0	0	0	0	3	1	0	0	0	2	3	0	1	0	0	0	0	0	0	0	2	0	0	0	0	5	3	0	0	0	0	0	5	0	1	0	0	2
DENOVO4449	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	3	2	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1
DENOVO735	2	3	1	2	2	0	6	0	7	2	0	2	1	2	1	0	4	0	3	4	2	6	2	1	2	1	0	2	0	2	1	0	1	5	1	1	2	3	5	0	3	2	5	1	1	0	2	2	3	1	0	1	0	2	0	1	0	5	3	2	0	0	1	1	1	3	0	0	0	0	0	1	1	0	0	3	0	0	2	1	5	0	3	3	0	0	1	0	1
DENOVO2764	0	1	0	0	0	1	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	3	0	3	0	1	0	0	0	3	0	1	0	2	3	2	1	1	1	0	0	1	0	2	2	1	1	0	1	0	0	0	1	1	0	1	0	0	0	1	0	2	0	1	0	0	0	0	3	0	0	2	0	0	1	1	1
DENOVO3587	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0
DENOVO740	0	0	0	0	0	1	0	2	6	3	0	3	1	0	3	0	1	1	0	1	1	3	1	1	0	1	0	0	0	1	1	1	0	3	2	1	2	2	0	0	4	5	2	1	0	0	3	4	1	1	1	4	1	1	1	0	3	1	2	0	3	0	4	0	1	0	0	2	1	2	1	1	0	0	3	3	3	3	1	1	1	0	5	2	1	3	2	0	0
DENOVO1052	0	8	4	1	3	1	2	5	1	7	1	1	0	3	1	2	2	0	2	0	3	0	0	1	0	0	2	0	0	0	0	0	0	4	3	4	0	5	0	1	3	1	0	2	0	0	2	0	0	0	1	0	0	3	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	2	1	1	0	0	0	0	0	2	2	0	0
DENOVO4661	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO1626	0	3	0	2	0	0	0	0	4	3	0	0	0	1	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	2	1	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	1	1	0	0	4	0	0	0	0	0
DENOVO2196	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO4094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO4831	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1
DENOVO1238	0	1	0	0	2	2	0	0	1	1	0	1	1	0	0	2	0	2	0	1	1	0	1	0	1	0	0	0	1	3	2	0	3	1	2	0	1	0	1	0	2	0	0	1	2	0	0	1	1	0	0	1	0	0	1	2	3	0	0	0	0	0	1	2	1	2	2	0	4	0	2	2	1	3	2	3	1	1	4	1	4	0	0	2	3	2	2	1	1
DENOVO416	0	4	1	4	5	0	4	1	5	2	0	2	1	1	4	2	1	4	5	3	0	1	3	2	6	0	1	1	0	1	4	3	3	3	4	1	3	0	3	3	1	1	2	2	9	0	5	2	2	0	2	2	3	8	1	7	4	6	0	2	2	2	3	3	2	1	6	4	5	3	3	2	5	4	9	5	5	2	1	6	5	3	7	1	5	8	4	2	2
DENOVO3725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO3993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
DENOVO1583	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	32	29	9	0	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO4137	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	3	2	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
DENOVO3368	0	0	0	0	0	0	1	0	1	0	0	1	1	1	2	0	0	1	5	0	2	0	0	0	0	0	0	0	0	1	3	1	1	0	1	4	2	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	2	1	0	0
DENOVO2235	0	0	0	0	0	0	0	0	0	1	2	3	0	0	0	0	0	3	6	0	1	0	3	0	0	0	1	0	0	0	0	0	0	0	1	0	3	3	1	0	3	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	1	0	0	0	2
DENOVO3206	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0	1	1	2	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
DENOVO1961	0	1	0	1	1	3	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	1	0	0	1	0	2	1	0	5	1	1	1	1	0	3	2	5	1	5	0	3	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	2	0	0	1	1	0	1	1	0	1
DENOVO4769	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	2	0	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
DENOVO4068	0	1	0	0	3	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
DENOVO3446	0	0	0	0	1	1	2	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
DENOVO4995	0	0	0	2	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO4611	0	1	1	1	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	1	3	2	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	2	0	1	0	0	1	0	1
DENOVO4946	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0
DENOVO4347	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0
DENOVO4784	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	2	1	0	1	1	1	1
DENOVO3708	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	1	0	1	0	0
DENOVO3607	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	2	0	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0
DENOVO1992	1	0	1	1	0	1	0	0	2	1	0	0	1	2	2	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	10	0	0	0	2	1	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0
DENOVO1673	0	0	2	0	2	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	5	0	0	0	1	1	0	0	0	5	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
DENOVO980	0	0	1	0	1	0	0	5	3	0	2	0	0	0	0	1	0	0	1	0	2	2	5	0	0	1	0	0	0	2	2	1	1	1	4	0	6	9	0	1	0	10	0	3	5	1	2	2	4	1	1	0	0	0	0	0	2	2	0	1	0	2	0	2	0	0	0	0	0	1	1	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2
DENOVO812	4	2	2	0	4	3	0	1	2	0	1	0	1	2	2	1	2	1	1	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	1	5	4	1	5	1	1	1	2	2	3	0	0	5	1	1	0	0	1	0	0	0	5	2	0	7	2	0	1	4	1	2	2	0	0	8	1	1	2	5	5	0	3	4	2	1	3	7	2	1	3	6	5	0
DENOVO59	14	7	19	15	15	12	16	19	13	9	16	9	7	14	14	4	8	11	4	11	26	7	5	7	7	3	3	1	2	7	24	18	30	10	16	18	14	19	26	8	4	12	7	19	18	24	19	34	17	14	3	27	16	9	13	8	7	24	19	7	26	12	17	31	30	6	20	1	6	5	5	12	8	18	23	39	17	16	16	22	23	6	17	14	12	15	18	25	15
DENOVO2495	0	0	0	1	2	2	0	1	2	2	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	1	0	1	0	0	0	0	1	0
DENOVO3422	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
DENOVO2936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	1	0	0	0	1	0	0
DENOVO3068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	1	1	0	2	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
